subject,video,type,type_idx,startFrame,endFrame,frame_num,length
35,./samm_merge_part_2000/035_6,Macro,1,800,845,846,46
35,./samm_merge_part_2000/035_6,Micro,2,27,36,846,10
35,./samm_merge_part_2000/035_7,Macro,1,680,712,1351,33
35,./samm_merge_part_2000/035_7,Macro,1,779,795,1351,17
35,./samm_merge_part_2000/035_7,Macro,1,1045,1074,1351,30
35,./samm_merge_part_2000/035_7,Micro,2,124,138,1351,15
35,./samm_merge_part_2000/035_7,Micro,2,1172,1178,1351,7
35,./samm_merge_part_2000/035_99,Macro,1,79,110,381,32
35,./samm_merge_part_2000/035_99,Macro,1,190,275,381,86
35,./samm_merge_part_2000/035_99,Macro,1,340,381,381,42
35,./samm_merge_part_2000/035_99,Micro,2,98,104,381,7
36,./samm_merge_part_2000/036_2,Macro,1,262,319,579,58
36,./samm_merge_part_2000/036_2,Macro,1,396,476,579,81
36,./samm_merge_part_2000/036_2,Macro,1,497,579,579,83
36,./samm_merge_part_2000/036_4,Macro,1,154,197,600,44
36,./samm_merge_part_2000/036_4,Macro,1,440,467,600,28
36,./samm_merge_part_2000/036_4,Macro,1,467,521,600,55
36,./samm_merge_part_2000/036_6,Macro,1,155,251,819,97
36,./samm_merge_part_2000/036_6,Macro,1,251,368,819,118
36,./samm_merge_part_2000/036_6,Macro,1,368,482,819,115
36,./samm_merge_part_2000/036_7,Macro,1,158,218,1231,61
36,./samm_merge_part_2000/036_7,Macro,1,332,411,1231,80
36,./samm_merge_part_2000/036_7,Macro,1,513,558,1231,46
36,./samm_merge_part_2000/036_7,Macro,1,902,948,1231,47
36,./samm_merge_part_2000/036_7,Micro,2,340,355,1231,16
37,./samm_merge_part_2000/037_3,Macro,1,222,262,535,41
37,./samm_merge_part_2000/037_3,Macro,1,496,521,535,26
37,./samm_merge_part_2000/037_3,Micro,2,480,495,535,16
37,./samm_merge_part_2000/037_3,Micro,2,496,508,535,13
37,./samm_merge_part_2000/037_4,Macro,1,224,241,824,18
37,./samm_merge_part_2000/037_4,Macro,1,511,596,824,86
37,./samm_merge_part_2000/037_4,Macro,1,749,767,824,19
37,./samm_merge_part_2000/037_4,Micro,2,224,237,824,14
37,./samm_merge_part_2000/037_5,Macro,1,258,277,751,20
37,./samm_merge_part_2000/037_5,Macro,1,632,699,751,68
37,./samm_merge_part_2000/037_99,Macro,1,121,170,377,50
37,./samm_merge_part_2000/037_99,Macro,1,346,366,377,21
99,./samm_merge_part_2000/099_99,Macro,1,271,339,399,69
99,./samm_merge_part_2000/099_99,Micro,2,50,58,399,9
99,./samm_merge_part_2000/099_99,Micro,2,177,185,399,9
