subject,video,type,type_idx,startFrame,endFrame,frame_num,length
33,./samm_merge_img_1600/033_2,Micro,2,116,130,667,15
33,./samm_merge_img_1600/033_2,Micro,2,353,370,667,18
33,./samm_merge_img_1600/033_7,Macro,1,27,55,751,29
33,./samm_merge_img_1600/033_7,Macro,1,676,751,751,76
33,./samm_merge_img_1600/033_99,Macro,1,66,89,848,24
33,./samm_merge_img_1600/033_99,Macro,1,192,213,848,22
33,./samm_merge_img_1600/033_99,Macro,1,355,402,848,48
33,./samm_merge_img_1600/033_99,Macro,1,657,718,848,62
34,./samm_merge_img_1600/034_7,Macro,1,173,258,667,86
34,./samm_merge_img_1600/034_7,Macro,1,355,391,667,37
34,./samm_merge_img_1600/034_7,Micro,2,263,276,667,14
34,./samm_merge_img_1600/034_7,Micro,2,606,620,667,15
34,./samm_merge_img_1600/034_99,Macro,1,118,145,750,28
34,./samm_merge_img_1600/034_99,Macro,1,671,702,750,32
34,./samm_merge_img_1600/034_99,Micro,2,22,37,750,16
35,./samm_merge_img_1600/035_2,Macro,1,88,124,449,37
35,./samm_merge_img_1600/035_2,Macro,1,274,293,449,20
35,./samm_merge_img_1600/035_2,Macro,1,299,324,449,26
35,./samm_merge_img_1600/035_4,Macro,1,244,266,501,23
35,./samm_merge_img_1600/035_4,Micro,2,39,44,501,6
35,./samm_merge_img_1600/035_4,Micro,2,252,263,501,12
35,./samm_merge_img_1600/035_5,Micro,2,43,57,501,15
35,./samm_merge_img_1600/035_5,Micro,2,68,78,501,11
35,./samm_merge_img_1600/035_5,Micro,2,402,413,501,12
35,./samm_merge_img_1600/035_6,Macro,1,565,837,939,273
35,./samm_merge_img_1600/035_6,Macro,1,732,809,939,78
35,./samm_merge_img_1600/035_6,Macro,1,889,939,939,51
35,./samm_merge_img_1600/035_6,Micro,2,30,40,939,11
35,./samm_merge_img_1600/035_7,Macro,1,755,791,1501,37
35,./samm_merge_img_1600/035_7,Macro,1,866,883,1501,18
35,./samm_merge_img_1600/035_7,Macro,1,1161,1193,1501,33
35,./samm_merge_img_1600/035_7,Micro,2,138,153,1501,16
35,./samm_merge_img_1600/035_7,Micro,2,1302,1309,1501,8
35,./samm_merge_img_1600/035_99,Macro,1,88,122,423,35
35,./samm_merge_img_1600/035_99,Macro,1,211,305,423,95
35,./samm_merge_img_1600/035_99,Macro,1,378,423,423,46
35,./samm_merge_img_1600/035_99,Micro,2,109,116,423,8
36,./samm_merge_img_1600/036_2,Macro,1,205,530,644,326
36,./samm_merge_img_1600/036_2,Macro,1,291,354,644,64
36,./samm_merge_img_1600/036_2,Macro,1,440,529,644,90
36,./samm_merge_img_1600/036_2,Macro,1,552,644,644,93
36,./samm_merge_img_1600/036_4,Macro,1,171,219,667,49
36,./samm_merge_img_1600/036_4,Macro,1,489,519,667,31
36,./samm_merge_img_1600/036_4,Macro,1,519,579,667,61
36,./samm_merge_img_1600/036_6,Macro,1,172,279,910,108
36,./samm_merge_img_1600/036_6,Macro,1,279,409,910,131
36,./samm_merge_img_1600/036_6,Macro,1,409,535,910,127
36,./samm_merge_img_1600/036_6,Macro,1,535,910,910,376
36,./samm_merge_img_1600/036_7,Macro,1,176,242,1367,67
36,./samm_merge_img_1600/036_7,Macro,1,277,933,1367,657
36,./samm_merge_img_1600/036_7,Macro,1,369,457,1367,89
36,./samm_merge_img_1600/036_7,Macro,1,570,620,1367,51
36,./samm_merge_img_1600/036_7,Macro,1,1002,1053,1367,52
36,./samm_merge_img_1600/036_7,Micro,2,378,394,1367,17
37,./samm_merge_img_1600/037_3,Macro,1,247,291,595,45
37,./samm_merge_img_1600/037_3,Macro,1,551,579,595,29
37,./samm_merge_img_1600/037_3,Micro,2,533,550,595,18
37,./samm_merge_img_1600/037_3,Micro,2,551,564,595,14
37,./samm_merge_img_1600/037_4,Macro,1,248,268,915,21
37,./samm_merge_img_1600/037_4,Macro,1,568,663,915,96
37,./samm_merge_img_1600/037_4,Macro,1,832,853,915,22
37,./samm_merge_img_1600/037_4,Micro,2,248,263,915,16
37,./samm_merge_img_1600/037_5,Macro,1,287,308,834,22
37,./samm_merge_img_1600/037_5,Macro,1,702,776,834,75
37,./samm_merge_img_1600/037_99,Macro,1,134,189,419,56
37,./samm_merge_img_1600/037_99,Macro,1,384,407,419,24
99,./samm_merge_img_1600/099_99,Macro,1,301,376,443,76
99,./samm_merge_img_1600/099_99,Micro,2,56,65,443,10
99,./samm_merge_img_1600/099_99,Micro,2,197,205,443,9
